
##### time= 0 
0.0264496		0.00241189
0.00144963		0.00953951
0.0491058		0.00759401
0.0241058		0.00493312
0.0366058		0.00893818
0.0116059		0.00682333
0.0428558		0.00363656
0.0178558		0.00829337
0.0303558		0.00595372
0.00535587		0.00145379
0.0459808		0.00985774
0.0209808		0.0079901
0.0334808		0.00552345
0.00848087		0.00927707
0.0397308		0.00726159
0.0147309		0.00440425
0.0272308		0.00865753
0.00223088		0.00645132
0.0475433		0.0028786
0.0225433		0.00966806
0.0350433		0.00775487
0.0100434		0.00517734
0.0412933		0.00907525
0.0162934		0.00700193
0.0287933		0.00396153
0.00379338		0.00844092
0.0444183		0.00615759
0.0194183		0.00214071
0.0319183		0.00947458
0.00691837		0.00751228
0.0381683		0.00480636
0.0131684		0.00886885
0.0256683		0.00673226
0.000668384		0.00346266
0.0494964		0.0082186
0.0244965		0.00584912
0.0369964		0.000937512
0.0119965		0.00996156
0.0432464		0.00811784
0.0182465		0.00570667
0.0307464		0.00938731
0.0057465		0.00740191
0.0463714		0.00463196
0.0213715		0.00877556
0.0338714		0.00660887
0.00887149		0.0032162
0.0401214		0.00977389
0.0151215		0.00788642
0.0276215		0.00537237
0.0026215		0.00918792
0.0392425		0.0088301
0.0142426		0.00668112
0.0267426		0.00336216
0.0017426		0.00817677
0.047055		0.00579019
0.0220551		0.000439385
0.034555		0.00998219
0.00955508		0.00814315
0.040805		0.00574262
0.0158051		0.0094092
0.028305		0.00742966
0.0033051		0.00467617
0.04393		0.00879898
0.0189301		0.00663993
0.03143		0.00327955
0.00643009		0.00979492
0.03768		0.00791247
0.0126801		0.00541054
0.0251801		0.00921029
0.000180103		0.00717608
0.049887		0.00426179
0.0248871		0.00858594
0.0373871		0.00635492
0.0123871		0.00265551
0.043637		0.009604
0.0186371		0.00767486
0.0311371		0.0050567
0.00613712		0.00900698
0.046762		0.00691321
0.0217621		0.00380252
0.0342621		0.00836747
0.00926212		0.00605651
0.0405121		0.00182977
0.0155121		0.00992016
0.0280121		0.00806699
0.00301213		0.0056341
0.0483245		0.00934337
0.0233246		0.0073461
0.0358246		0.00454224
0.0108246		0.00872854
0.0420746		0.00654631
0.0170746		0.00308559
0.0295746		0.0097317
0.00457463		0.00783407
0.0451995		0.00529522
0.0201996		0.00914302
0.0326996		0.00708954
0.00769962		0.0041144
0.0389496		0.00851374
0.0139496		0.00625703
0.0318207		0.00599962
0.00682072		0.00163162
0.0380707		0.00988553
0.0130707		0.00802437
0.0255707		0.0055729
0.000570728		0.00930659
0.0493988		0.00729927
0.0243988		0.00446611
0.0368988		0.00868916
0.0118988		0.00649371
0.0431488		0.00297238
0.0181488		0.00969639
0.0306488		0.00779017
0.00564884		0.00523006
0.0462738		0.00910543
0.0212738		0.007041
0.0337738		0.00403019
0.00877384		0.00847336
0.0400238		0.00620198
0.0150238		0.00226524
0.0275238		0.00950349
0.00252385		0.00754871
0.0478363		0.00486311
0.0228363		0.00889973
0.0353363		0.00677289
0.0103363		0.003541
0.0415863		0.00825192
0.0165863		0.00589584
0.0290863		0.00119483
0.00408635		0.00982289
0.0447113		0.00794707
0.0197113		0.00546101
0.0322113		0.00924003
0.00721134		0.00721421
0.0384613		0.00432568
0.0134613		0.00861783
0.0259613		0.00639795
0.000961352		0.00275689
0.0486175		0.00963252
0.0236176		0.00771053
0.0361175		0.00511067
0.0111176		0.00903739
0.0423675		0.00695278
0.0173676		0.003874
0.0298675		0.0084002
0.00486759		0.00610164
0.0454925		0.00197402
0.0204926		0.00943831
0.0329925		0.00746649
0.00799259		0.00473447
0.0466644		0.00549856
0.0216644		0.00926227
0.0341644		0.00724267
0.00916446		0.00437299
0.0404144		0.00864167
0.0154144		0.00643003
0.0279144		0.00283054
0.00291447		0.00965386
0.0482269		0.00773716
0.0232269		0.00515077
0.0357269		0.00906013
0.010727		0.00698231
0.0419769		0.00392675
0.0169769		0.00842465
0.0294769		0.00613527
0.00447697		0.00207564
0.0451019		0.00946009
0.0201019		0.007494
0.0326019		0.00477774
0.00760196		0.00885337
0.0388519		0.00671185
0.013852		0.00342282
0.0263519		0.0082019
0.00135198		0.00582562
0.0490081		0.000777548
0.0240082		0.00994778
0.0365082		0.00810093
0.0115082		0.00568258
0.0427581		0.00937268
0.0177582		0.00738336
0.0302582		0.00460225
0.00525822		0.00875992
0.0458831		0.00658808
0.0208832		0.00317326
0.0333832		0.00975985
0.00838321		0.00786901
0.0396331		0.00534678
0.0146332		0.00917298
0.0271332		0.00712813
0.00213322		0.00418055
0.0474456		0.0085459
0.0224457		0.00630073
0.0349457		0.00252307
0.00994571		0.00956822
0.0411956		0.00763005
0.0161957		0.00498842
